min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,activity
-21.742999999999999,-19.559999999999999,-19.361999999999998,19.669000000000000,20.739000000000001,23.120000000000001,2.895262320000001,-11.832328400000000,-3.390486100000002,99.825142320255424,102.973344107478250,136.925158481361390,9.991253290766650,10.147578238549247,11.701502402741342,-0.449211036908793,1.343033156485241,0.143887530599866,3.158099328176159,4.284149193205157,1.868406544175271,3.898050000000001,-19.143000000000001,-3.581550000000000,-2.596300000000000,8.542400000000001,-19.227000000000000,-4.942450000000000,-15.757999999999999,5.722800000000000,0.199550357205492,-0.566143023485639,-0.334973062340534,44.000000000000000,34.000000000000000,26.000000000000000,10721.000000000000000,24195.000000000000000,14705.000000000000000,9.863281250000000,1267.936643575752400,4.199218750000000,2117.353035632731000,1.367187500000000,6351.435835369423300,105.000000000000000,5.000000000000000
-21.786999999999999,-19.570000000000000,-19.361999999999998,19.992999999999999,20.739000000000001,23.244000000000000,3.105913900000000,-12.490569699999996,-3.988492000000002,115.825810203102850,91.474474980916114,160.044614944177770,10.762240017909972,9.564228927671907,12.650874078267389,-0.496038101337151,1.491442624764728,0.334453352905659,2.842844284260264,4.841216057183194,1.851214617943135,4.361950000000000,-19.161000000000001,-5.243800000000000,-2.840200000000000,10.576499999999999,-19.220500000000001,-6.566450000000000,-17.542999999999999,7.622350000000001,0.246509238607116,-0.566431534303736,-0.342558484730990,39.000000000000000,33.000000000000000,21.000000000000000,12431.000000000000000,24657.000000000000000,17435.000000000000000,7.031250000000000,1753.131520937902500,4.296875000000000,1538.492672902853900,1.367187500000000,6527.263901287666200,105.000000000000000,5.000000000000000
-21.792000000000002,-19.579999999999998,-19.353000000000002,19.949999999999999,20.739000000000001,23.018999999999998,3.385497900000000,-11.512883800000003,-4.103472859999999,108.159869692913740,88.198434203050056,147.100866353914090,10.399993735234350,9.391402142547728,12.128514598000617,-0.687238189280537,1.000183688454933,0.369883293264098,3.242032062899662,3.233380601991826,2.234747808796110,5.536950000000000,-17.405000000000001,-3.376500000000000,-1.921450000000000,9.409050000000001,-19.199500000000000,-5.194150000000001,-17.795500000000001,4.916350000000000,0.274447357623636,-0.531467293533263,-0.276241525872831,43.000000000000000,29.000000000000000,24.000000000000000,11854.000000000000000,21986.000000000000000,16247.000000000000000,9.960937500000000,1460.203535854714800,4.296875000000000,1579.762344140636300,1.464843750000000,5010.249627115345900,105.000000000000000,5.000000000000000
-22.062000000000001,-19.559999999999999,-19.350999999999999,19.992999999999999,20.739000000000001,23.234000000000002,3.394922420000000,-11.696537000000003,-3.476618900000001,102.890656479451490,102.408815514760620,160.513306908832080,10.143503166039409,10.119724082936283,12.669384630234891,-0.677810055471384,1.278206822250401,0.287456296529624,3.361374883791219,3.943832529215456,1.956318353475007,4.652450000000000,-18.622499999999999,-4.069600000000000,-2.116200000000000,9.128650000000000,-19.204000000000001,-5.720000000000001,-17.689999999999998,7.462400000000001,0.098168942366762,-0.427987816569514,-0.311531415575372,38.000000000000000,24.000000000000000,24.000000000000000,11339.000000000000000,23819.000000000000000,17100.000000000000000,1.464843750000000,1048.947808290292200,4.199218750000000,2198.641007930749300,1.464843750000000,5603.174217573608100,105.000000000000000,5.000000000000000
-21.733000000000001,-19.570000000000000,-19.361999999999998,19.992999999999999,20.739000000000001,23.244000000000000,4.107389470000001,-11.643147299999992,-3.659723600000000,94.341713617012346,95.012661676726964,145.952182864205070,9.712966262528267,9.747443853479073,12.081067124397789,-0.483024445081372,1.303008425423159,0.244781319145336,3.108513950692409,4.561422111765267,1.942770441496390,5.502700000000000,-18.870000000000001,-3.758250000000000,-1.300850000000000,9.464950000000000,-19.197000000000003,-4.817800000000000,-17.187000000000001,7.376500000000000,0.210489436951562,-0.465563944123027,-0.388012991946195,43.000000000000000,30.000000000000000,25.000000000000000,11027.000000000000000,22963.000000000000000,15789.000000000000000,1.367187500000000,1292.664994088743900,1.367187500000000,1675.498783128838800,1.464843750000000,7127.482936869346300,105.000000000000000,5.000000000000000
-21.722000000000001,-19.570000000000000,-19.361999999999998,19.699000000000002,20.739000000000001,22.829999999999998,3.198755319999998,-12.293777700000003,-4.395302299999998,105.979155541583370,85.391719414304731,140.317701792149170,10.294617794827712,9.240764005984826,11.845577309365263,-0.621005293673790,1.329569712905807,0.314528035103198,3.060163590097929,4.548436777884763,1.923428083861099,4.892050000000000,-18.241999999999997,-4.950850000000000,-2.163200000000000,9.903549999999999,-19.204999999999998,-5.876050000000000,-16.836500000000001,7.104699999999999,0.367486447350987,-0.649280309697215,-0.380363922420197,42.000000000000000,29.000000000000000,18.000000000000000,11515.000000000000000,23567.000000000000000,15823.000000000000000,7.128906250000000,1554.909663433548300,1.464843750000000,1738.579953855395200,1.464843750000000,7075.763876816457900,105.000000000000000,5.000000000000000
-21.893000000000001,-19.469000000000001,-19.184000000000001,19.923999999999999,20.739000000000001,23.452000000000002,3.186235200000001,-11.715549199999993,-2.773802600000001,114.502856244181220,109.030112443276150,162.293775795948790,10.700600742209813,10.441748533807743,12.739457437267443,-0.592378872082280,1.424368906291111,0.275050995223500,2.865530327222198,4.460919304442632,2.013027229980841,5.168950000000000,-19.116999999999997,-3.451150000000000,-1.836500000000000,9.560700000000001,-19.228999999999999,-5.260300000000000,-17.216999999999999,7.880700000000000,0.136798126095105,-0.572147293914684,-0.308296385798254,41.000000000000000,28.000000000000000,26.000000000000000,12351.000000000000000,24519.000000000000000,16836.000000000000000,10.156250000000000,2134.412727763713500,4.394531250000000,1682.557876825054300,1.464843750000000,4765.318426884668000,105.000000000000000,5.000000000000000
-22.004999999999999,-19.439000000000000,-19.106000000000002,19.951000000000001,20.739000000000001,23.344999999999999,3.314240599999999,-11.930921900000001,-2.596774650000000,128.202571495033990,94.196431037874120,146.409037306962200,11.322657439622290,9.705484585422520,12.099960219230566,-0.520292950160739,1.216732698755478,0.162334719887670,2.751505293520150,3.895289338941236,1.955134571603942,5.482900000000000,-19.128000000000000,-3.659050000000000,-3.622650000000000,10.456500000000000,-19.220500000000001,-5.216200000000001,-14.496000000000000,7.265750000000001,0.115715905463124,-0.587958165971102,-0.230108133592507,40.000000000000000,31.000000000000000,26.000000000000000,13790.000000000000000,23560.000000000000000,15169.000000000000000,7.031250000000000,1555.647366578727800,4.296875000000000,2250.338964171093700,1.464843750000000,6090.212013009488100,105.000000000000000,5.000000000000000
-21.855000000000000,-19.489000000000001,-19.187000000000001,19.942000000000000,20.750000000000000,23.410000000000000,3.396299229999999,-12.058800599999994,-3.662760140000001,116.107530161581890,96.064053829783461,157.971930035249670,10.775320420367178,9.801227159380781,12.568688477134346,-0.498611290240294,1.413406516603531,0.238371381677094,2.962048425841339,4.736868549964652,1.869029243306805,4.482900000000000,-18.744500000000002,-3.906050000000000,-2.157950000000000,9.693600000000000,-19.232999999999997,-5.676650000000000,-18.137999999999998,6.843000000000000,0.178273388726833,-0.627293182169511,-0.249802112438760,38.000000000000000,32.000000000000000,24.000000000000000,12648.000000000000000,24052.000000000000000,16981.000000000000000,7.226562500000000,1309.758549977155300,1.367187500000000,1646.893084007786500,1.464843750000000,6899.955534573462500,105.000000000000000,5.000000000000000
-21.949000000000002,-19.439000000000000,-19.106999999999999,19.798999999999999,20.739000000000001,23.600999999999999,3.278428726999999,-11.520226499999996,-3.697837299999999,110.879028623955850,95.640061426689627,149.081296643694660,10.529911140363714,9.779573683279329,12.209885201904834,-0.564228709565918,1.219632959948084,0.294366291533201,3.253574195032140,4.016209621416671,1.985082981059046,4.451200000000000,-17.597000000000001,-3.996350000000001,-1.151900000000000,9.418800000000001,-19.207999999999998,-5.280950000000000,-16.822000000000003,6.578250000000001,0.111385884063244,-0.596584567666779,-0.268125986572622,42.000000000000000,33.000000000000000,30.000000000000000,12052.000000000000000,22740.000000000000000,16126.000000000000000,7.128906250000000,1295.716489913103700,4.296875000000000,1593.195900842915100,1.464843750000000,5713.604437002371900,105.000000000000000,5.000000000000000
